1.504613074,7.181027538,7.192549404,7.125185315,1.316143526,1.546331991,1.237476074,1.50879472,1.5866468660000002,2.690120032,3.4348808220000002,1.437682003,1.165118262,1.3957680780000001,5.317792755,4.772653383,1.425590884,3.184821391,3.164519145,3.914548007,2.711410651,2.163882984,1.248168195,1.076607222,7.047709273000001,7.339896126,7.27652661,1.335003275,1.286500485,1.454768396,1.533156349,1.3260491349999999,1.664159896,2.8822666359999998,3.088722618,1.305246353,1.109768997,1.071425063,5.375292809,6.115151534,3.19029996,3.586892615,2.4072669920000003,2.0460958060000003,3.482201134,2.589910636,1.56153015,1.93567784,1.898825277,7.699128171,7.711276103,7.637669036,2.086180567,1.7150335330000002,1.8228881270000001,1.926959727,1.665000206,2.50952381,3.052747321,1.051545091,1.111413846,1.117391538,5.078777709,4.825600334999999,1.168472141,3.292735339,3.242857143,4.122683048,3.5483098600000003,2.5930834430000003,2.2797213469999997,2.728043836,2.456313605,2.765802942,8.864990902,9.915546357,9.13220749,3.0731516660000002,3.7094392889999996,3.9709525599999997,3.281348475,3.2131970389999998,4.094963044,2.033701888,1.438171894,1.562500472,5.72796274,5.002647767999999,1.611865194,3.8822105259999997,3.501475306,4.447508376,3.4744241860000002,2.594597811,1.933976433,2.298784069,2.3751515469999998,2.6100408990000004,8.604184256,8.246688169,8.212989468,2.5976307390000004,3.215344134,3.043012697,2.093274073,2.8644293889999997,3.413008256,1.099522202,1.042857143,1.053646429,1.140070352,5.152321944,4.656294032,3.263983677,3.242857143,4.480238086,3.9297782960000003,2.771425747,2.547547449,2.760293002,2.576993464,2.9560202110000002,9.087681154,10.328018162,9.276086787,3.44161478,4.225906331,3.733562484,2.8935795730000002,2.9165833699999997,3.493306081,1.266570687,1.0457045,1.044655357,3.583646429,4.79535346,2.364655357,3.285977838,3.351164935,3.406416625,2.96806049,3.660470984,1.51307715,1.975488284,1.833216482,2.303952046,7.9978140920000005,7.852579997,8.888307248,2.048280272,1.94037991,2.130717331,2.096541207,3.1996464639999997,3.822184814,1.740793461,1.269586911,1.359692992,5.544425034,4.864653304999999,1.4368886330000001,3.577557482,3.200690314,4.049835422,3.1952008419999998,2.034029479,1.275527006,1.437883716,1.2250191990000001,1.252695772,1.364849626,7.508710849,7.3592870040000005,7.1864925390000005,1.509227079,1.60004022,1.298202879,3.007323499,3.506715927,1.184960861,1.43983284,1.27593793,4.886753198,4.989419254,1.3749499029999999,3.121172795,3.256440776,3.724713252,2.780406647,2.308796422,1.053589296,1.158264456,1.568737914,1.446068566,7.499780743,7.546306495,7.585958604,1.846460022,1.6345979869999998,1.849211763,1.619036614,2.6441847359999997,3.046453571,1.422539331,1.310215983,1.23934583,5.206926822,5.025120626,1.227525862,3.367570302,3.562428452,4.095509365,4.344859011,3.447728814,2.14227891,2.6681287769999997,3.51569998,2.959419127,8.984025658,9.159760881,9.591601613,4.240483783,3.254084792,5.057522227,4.182855379,4.226184426,3.632787837,1.5769936119999999,1.416271479,1.042857143,1.091654538,5.419476786,4.7337227539999995,3.487583852,3.688898212,4.086211631,3.3664593399999996,2.612938143,1.5055060569999998,1.688094965,1.9775961560000002,2.351403523,8.427103772,8.473898909999999,8.227388458,2.0438763829999997,1.7135871759999999,1.996511454,2.04774704,3.242441474,3.6326414309999997,1.730950805,1.362771606,1.401766265,1.814126004,5.228273803,4.770534228,3.451209246,3.103381228,4.072840341,2.864115582,2.098622508,1.488658472,1.212149304,1.214188276,1.22170603,1.516549061,1.3473478760000002,7.25620876,7.274491236,7.479640258,1.383114437,1.390796574,2.994190422,3.38135266,1.261418068,1.510165015,1.185748219,1.201431249,5.500382767,5.810419058,3.284895738,3.4752900110000002,2.70170565,2.960804477,2.348408101,1.268049996,1.640816991,1.746466008,1.906899208,2.366025802,2.430437844,3.101402762,8.108383271,7.856707064,7.978183317000001,1.993577842,2.968941141,3.518127817,1.684862985,1.273373393,1.2795915230000001,5.507779512,4.8177649129999995,2.631589585,3.569611063,3.239772604,2.8070691180000003,3.2756733120000003,2.429504603,1.733822923,1.896168757,1.747140508,1.927124228,7.856402596,8.251187212,8.351022325,2.6249763130000003,3.493683721,3.399636119,2.488217583,3.085005251,3.829618903,1.688246307,1.334411965,1.5716409630000001,5.090860416,4.9347400200000004,2.08786705,3.981234488,3.958630528,5.29537164,4.320341477,2.7533713669999997,1.7232855960000002,2.592222212,2.602032432,7.891456393,7.88830614,7.873167769,2.206610631,1.893792467,2.05318484,2.19385714,1.98008987,2.812644432,3.5451395359999998,1.491966584,1.171674783,1.346057527,4.418996059,4.963835594,2.691811397,3.88160366,3.479851994,4.412654612,3.632183423,2.579950353,1.910920042,2.675449938,2.354961011,2.614819234,2.9363852010000002,9.87478074,9.501985956,9.115390959,3.9703809989999996,5.089607226,3.8600376350000003,3.6340935420000005,4.574749869,3.748927164,3.723224685,3.311475682,7.525562057999999,6.802580015999999,2.712127769,4.595387747,4.340061056,4.829185322,4.552078828,5.3167914530000004,2.909322644,2.776903523,3.117793483,3.9997957680000003,3.51693366,9.079067843,9.436877999,9.860809286999999,4.475830097999999,4.49402961,3.840411203,4.224279699,4.55186988,2.825358074,2.839788083,2.886237818,6.73426868,6.474001588999999,3.058804134,4.671409747,4.807358195,5.718133935,5.278183642,4.371446023,2.9234109420000003,3.700241768,3.110322837,3.49695981,3.969390048,10.609003405,10.818454753000001,10.304811848,5.007233927,6.870022999,5.4020097300000005,5.109424603,4.164779928,1.7385333589999998,1.563386964,1.211137423,5.33731084,5.376002435999999,1.466017555,3.74090144,4.590794357,5.759321725,5.067856472000001,4.294204444,3.245638597,2.956009486,3.142494705,4.166120456,3.739706503,9.546117765,9.624189711,10.167414983,4.721562017,5.462891229,4.342486083,5.291044241,4.547383401,1.906970487,1.845146701,2.056962231,1.702526444,5.640321823,6.664000966,3.8356179360000002,3.747253845,2.927065682,2.959559206,3.64633312,1.9234765660000002,1.721357894,1.650605336,1.661007718,1.8581405389999999,1.8502038340000002,7.646294029,7.640531134,7.858416060000001,1.910922628,1.5721890840000001,3.112444392,3.535525087,1.097781584,1.349863911,1.293687942,1.060519595,5.2859806009999994,5.978906738,3.163642263,3.476087217,3.035287676,2.737318814,2.468471042,1.341181703,1.249065622,1.57571002,1.593047752,1.4464271270000002,7.378531326,7.566364571,7.6597071,1.508011694,1.5566166350000001,1.721510147,2.9670152439999997,3.210549415,1.510598987,1.29642363,1.089783209,1.414608388,5.30450659,4.780820186,3.517260947,3.297421181,3.89370095,3.185520791,2.299640127,1.268487333,1.639494509,1.324748661,1.366633572,1.6626235930000002,7.722473631,7.725709539,7.471992496,1.805975084,1.906646103,1.61803911,3.161030192,3.650727405,1.44481226,1.69040644,1.78712878,5.531984363,5.339156837,1.824117284,3.49491568,3.707342353,4.3918334230000005,3.09319363,2.717359699,1.728669743,1.5604294699999999,1.6166925399999998,1.919318606,1.748239447,7.470197983,7.4206154,7.475199776,1.696535272,1.3450549,1.700829068,2.978350927,3.209482184,1.538063156,1.318561276,1.111643037,1.4923779910000001,5.235466169,4.853435601999999,3.485435259,3.129776374,3.8386147790000003,3.141277661,2.10147738,1.30743458,1.357513883,1.199869606,1.332903129,7.262841307,7.573435404,7.176859513,1.26995809,1.560180937,1.5928395119999998,1.277918643,3.014221917,3.496115879,1.111513748,1.4103563609999998,1.254304855,5.066818812,5.00123335,1.246165462,3.170157634,3.516325925,3.8729648670000003,2.8885459639999995,2.461660404,1.218033343,1.263606404,1.582374403,1.41153553,6.663509997,7.373950483,7.403599599,2.369571598,1.30548417,1.587536206,1.620759377,2.5438285449999998,3.094927176,1.0513615,1.042857143,1.05005,1.048197395,5.042857143,4.961901546,3.500228152,3.289601862,3.652433217,2.710791617,3.4725675590000002,1.797381883,1.673206895,1.700428531,2.107009442,2.247737783,7.856611635,7.694534224,7.572734415,1.9979377889999999,1.9560240869999999,1.6526102530000002,3.334330272,3.782512975,1.266801742,1.219042943,1.3841019430000001,1.130766855,5.409032173,5.133054534999999,3.205204861,3.487161496,4.032767932,2.8224579640000003,2.471083744,1.339781519,1.244646439,1.372502512,1.62028314,1.585073414,6.924386307,7.6238225029999995,7.852357522,2.48294084,1.655009732,1.8295917670000001,3.1237226199999997,3.30384203,1.434540993,1.4095532290000001,1.042857143,1.08948944,5.290316567,5.8785880839999995,3.407655338,3.372888478,1.939111076,2.6361024580000003,3.476868372,1.247487576,1.624658119,1.521455014,7.428579725,7.501062661,7.557681104,1.678055967,1.423540164,1.5919710139999999,1.86377343,1.7884408139999999,2.694674236,3.301139225,1.197453445,1.057781706,1.5015304010000001,3.886133291,5.434997491999999,3.620312697,3.963795826,3.6218725750000003,3.990071227,3.250966793,3.830420824,1.905046422,2.671783398,2.447250388,2.751079454,8.719299620000001,9.310383026,9.22629229,2.904243229,3.7233419669999996,4.561342854,4.38897903,4.330926587,4.932373727,2.7907031690000004,2.546273191,2.74866167,3.197058054,7.020656248,6.483969901,5.3933350220000005,5.684941756000001,6.4064162499999995,5.715342522,4.375291048,3.006507938,2.851539801,3.419224412,4.417082819,3.579276944,9.513930506,9.602114907,10.183583514,4.568273773,5.720692193,4.752126792,5.034900529,4.834108464,2.266466663,2.041626158,2.454073031,2.283045038,5.982886797,6.323188812,5.150234331,4.943426488,6.612562136,6.47998692,4.238171975,2.782603978,3.5038906159999996,3.438328008,3.16392012,9.078820282999999,9.303017962,10.060769512,3.142020705,2.845059717,4.887175215,4.120261852,4.002983192,3.823915741,1.817922068,1.892024288,1.569901796,1.668820394,5.869259025,6.242963295,3.60949701,3.950763286,3.6478800529999997,3.529666868,3.202340069,2.868204487,2.5305424629999997,2.787031535,3.6231111240000002,3.7198516870000002,9.410118246,9.671668464,10.009267013,4.804943106,6.235842671,4.718050477999999,5.12813268,5.268180427,2.301756651,1.629070561,1.7182451520000002,4.221130582,5.385022869,3.2766491,4.001711115,3.628911578,4.4228208680000005,3.6090209370000004,2.710538663,1.6718050789999999,2.070488042,1.784770585,1.765048702,1.765334103,1.9751949100000001,8.123497548,7.792258822,7.872972203000001,2.169376889,2.13447931,3.085239349,3.940363044,1.9246333039999999,1.551224535,1.789013088,4.138715082,5.379168357999999,4.691318056,3.870153119,3.540922819,2.210383319,2.965430917,3.6163894880000003,1.4633276450000001,1.825051941,1.530071731,1.6808396700000001,7.602406042,7.774457304,7.630263861,1.556023055,1.610844579,1.816634075,1.6584022360000001,2.887531459,3.738306574,1.5369016530000001,1.305881087,1.575365797,1.336063141,5.30224396,5.288752382999999,3.608825703,3.608496021,4.506872046,3.443996196,3.194246802,2.949097499,2.525505804,2.591708127,2.8535100580000003,9.776303508,8.870575054,8.747170119,3.00812079,3.766917233,3.574473801,2.9440999100000003,3.510959942,4.037063989,1.6928071550000001,1.3678219729999999,1.729212538,5.6118589100000005,5.081272986,1.778396064,3.49068463,3.347132156,4.226745667,3.109847583,2.312295224,1.743986793,1.465611371,1.407799199,1.5392599500000002,7.667165533,7.487162942,7.310502578,1.395924717,1.774592802,1.774948869,1.4894629990000001,3.0921809000000002,3.714981173,1.4221439290000002,1.481137505,1.608124121,5.334269399,5.179065668,1.693275761,3.368725382,3.662367052,3.657966235,2.5408107010000003,3.7973728400000004,1.432227836,1.362106704,1.574711444,1.563343892,1.524966341,7.424631063,7.4204513389999995,7.635333888,1.377201934,1.5641895140000002,1.731959113,3.006262301,3.399596254,1.671828746,1.4437227639999999,1.313853224,5.639351389,5.055816587,2.567013371,3.698917283,3.456274812,2.1159324390000003,2.801869876,3.524783901,1.315945405,1.7604398030000001,1.6162828949999999,1.5516945629999999,1.6922586880000001,7.623313847,7.927108561,7.509973293,1.778901523,1.944853194,1.818109386,3.2260029169999997,4.0014741449999995,1.772989773,1.5651792,1.779556913,5.510962999,5.1224133389999995,3.1079464029999997,3.760303365,3.628567447,3.367603057,3.4268627150000004,2.5224516230000003,1.8415099110000002,1.6221005709999998,1.7095737149999999,1.828203448,7.981558026,7.836400449,7.648955645,1.7261274100000001,2.0661973600000003,2.069547311,1.816984204,3.389750741,3.8663414439999997,1.385353848,1.4392119970000001,1.501832011,5.186879103,5.181440107999999,1.893534485,3.579296726,3.714073487,4.49079172,3.325308968,2.64798899,2.189321207,2.379710568,2.555349231,2.785960893,3.4571687890000002,1.9266519899999999,7.379718879,7.905007223,8.157080451,2.630355248,1.832096234,3.36023084,3.815947795,1.316990667,1.401633956,1.596125596,1.302788988,6.8535964389999995,7.452219856999999,3.469717148,2.344632851,2.399902134,3.169520978,2.6860740009999997,1.799432764,1.560585959,1.614754596,1.860543114,1.700960266,1.639287984,1.652253137,1.916991216,7.980599101,7.691055734,7.860420889,3.360908483,3.634375907,1.370896949,1.596283404,1.269230058,1.303612519,5.81747516,5.1861487319999995,3.732255438,3.905647341,3.670289835,3.1280867490000004,4.140648113,1.727207357,1.8528971699999999,3.09369087,2.7376778760000002,8.707076497,8.781617181,8.542832562000001,3.167770645,2.637727386,3.035924435,2.687965298,3.741741571,4.114992381,2.022296189,2.229373363,1.953492646,5.834322906,5.769681779999999,1.926640789,3.781032511,4.017747478,4.529040437,3.26825724,3.0458639720000003,1.898629992,1.89172578,2.620276853,3.198898508,8.745724507,8.921270518,9.028850931000001,4.113229578,4.027413729,4.315720475,5.200583156,5.444945714,5.108070069,2.25317292,2.30389703,2.324794454,6.152158146,6.372923451,3.179877357,4.689902095,5.2693656959999995,6.7619200159999995,5.9985039570000005,3.82638915,4.157666851,3.80447524,3.6420927499999998,4.004977166,10.300609108,10.816975562,9.94703897,4.187998051,5.064996884,6.787960151,6.184117724,5.90034148,5.123118400999999,3.173828642,2.5892864110000002,2.311923666,2.442026456,6.635736399,6.112254556,4.893605491,5.688583545,6.0795350500000005,4.979564466,6.000046905,3.858400307,3.699439004,4.039027358,5.281998444999999,10.327466962999999,10.428647401,10.426480723000001,5.309229225,5.576472462,6.977639736,6.038248715,6.537401181,5.889273011,3.221538304,2.450381408,2.31621868,5.987598273,5.498975753,2.846613131,5.712612642,5.719728154,6.56799604,7.091111268000001,5.110078475,3.612682435,4.332647635,5.1947168900000005,4.551722434,4.833343995,10.857896241999999,11.178814421,11.672544053,4.925762827,7.266810776000001,7.127790602,6.760434612999999,5.988401889,2.549527732,1.715453894,1.908158715,1.905205636,5.7002810010000005,5.595752739,4.662736438,4.5148442939999995,6.450453856,6.093170332,4.024688957,3.14537153,4.325558817,3.614484687,3.70830495,3.93243992,10.370729508,10.872600542,10.023778709,4.61495583,6.593891128,6.048918357,5.6309524920000005,4.058252103,1.7318473509999999,1.690791261,1.298191962,4.455414115,6.72884445,4.7222561370000005,3.82362717,2.93882551,1.702297809,2.9545746090000002,4.093240426,1.7676610039999998,1.8163986890000001,2.195566607,2.61731499,2.571843857,2.68841705,7.193750236,9.730765124,8.942151795000001,5.580034349,4.088571576,5.439057642,4.984068966000001,2.783004592,2.283058408,1.852638826,5.937288049,7.766687183999999,4.811886158,4.807451092,4.464587195,3.704052435,4.190701672,5.7240924070000005,4.213400082,3.676629476,4.014392104000001,4.661646591,5.300453333,10.572027698,10.707689515,11.034472674,5.790108298,5.814042745,5.67826489,6.019789169999999,4.629813088000001,2.580144057,2.100491826,1.732522077,4.270138122,6.592924171,4.327613244,5.009433589,5.7088571560000005,6.398195562,4.753644529000001,4.160161062,3.676974263,2.876595451,2.250907181,2.086979592,6.167931182,8.071900242,7.9927234899999995,4.255119714999999,2.242383356,2.192096405,2.017461264,2.704808293,3.851541109,2.998971397,1.880577517,3.371862931,7.847374816,7.4671770529999995,2.892077919,1.814041128,1.841488539,1.9798104470000002,2.853707903,3.796910836,1.847263061,1.588398279,1.648208712,2.0084790630000002,7.7192948359999995,7.667292933,7.612022514,1.861182898,2.052125857,1.836987373,2.210655047,3.517365022,3.931575478,1.9602309130000002,2.202734613,1.839270145,1.8428320550000001,3.139409242,3.868630471,4.103619341,7.25109186,5.887218769,4.11042818,6.809766831,4.032184467,3.064671116,2.8497331519999998,3.310536277,8.790551841,8.940383158,8.907740012000001,3.921414843,4.134462398,4.4847357080000005,5.277409751,6.073319785,6.231721987,3.226955611,3.5598440160000004,3.855715608,3.582835045,3.4861783809999998,4.449522447,6.368407519,9.634253848,11.074462754999999,7.015664126000001,4.617509869999999,3.47106554,4.514311381,4.654656156,4.524385179,10.642764781,10.663138429,11.287256537000001,5.357425056,4.696187934,7.532545879000001,7.278828119,7.638053643999999,7.324017551,3.5835318409999997,3.512416086,3.897470417,5.629358108,7.138732194,7.625160629,6.198461268,5.4698677579999995,4.380675282,6.084822734,5.533952295000001,2.7964548799999998,3.208129808,3.814197049,2.991049662,3.2528417280000004,9.288524622,9.707564502,10.120964867000001,3.125075595,4.778238219,4.821290649,5.6646109,5.75438891,3.344506366,4.150228004,3.5642655060000004,5.101519154,7.815336253,5.65764467,4.955429377,6.168878510999999,7.624995241000001,6.37334311,4.378458456000001,4.513963348,4.150979147,4.136104926,4.258242976,5.093972948,5.037038759,10.63363247,10.656444084,11.628005001,5.733508234,5.588614848,6.264561994999999,5.597182347,2.199425712,2.027968722,2.0455570649999997,1.858429868,6.115273306,5.764836311,3.772499763,4.0353976110000005,4.704483671,3.453759198,2.91692194,2.109429845,1.804333102,1.853210433,2.1513326270000004,8.18370493,7.977347896,7.912225148,2.1401201089999997,2.499646514,3.274223057,2.902220572,4.546144563,5.1513332080000005,3.073843921,2.603582976,3.021190889,7.343446269,6.334936988,2.916160541,5.160197908,4.977276246,4.470186273,4.286041756,5.197515436,2.178545477,1.9997166339999999,2.265443989,2.137992642,2.069707444,7.990076846,8.031260065,8.284265724,2.135710982,2.149227334,2.374834322,3.7575538429999997,4.0170210310000005,2.146767608,2.173870617,1.750191164,5.864117122,5.670449005,1.797639106,3.937969429,4.081328726,4.453765634,3.44747057,3.076778799,1.8713937280000001,2.249976554,3.024305819,3.03059933,2.987328557,8.959560221,8.920888016,9.740755673,3.182530217,3.141763314,3.764294189,4.9642420309999995,4.508340904000001,1.911996367,2.191092879,2.014527702,5.826191341,5.714156343,2.174682057,3.83691544,4.111097556,4.743905951,3.480700679,2.904117072,2.184538848,1.862613257,1.85253308,2.118385147,9.339799735,8.695157911,8.569240296,2.744909281,3.323531885,3.243377217,3.011370429,4.4742221230000006,4.314574793,2.094608752,1.764867209,2.059131762,5.9100971730000005,5.364549478,2.048194379,4.129932216,3.720697083,4.929203135,3.889723994,2.786960344,1.912447399,2.192050505,1.883430398,1.890924789,2.006252644,8.096346878,8.074935591,7.800355516000001,2.149079661,2.276108594,2.307061772,3.4204574799999996,4.280648728,2.265105062,1.885923154,1.934679534,2.216775462,6.016026478000001,5.631313025999999,4.294813683,4.094274455,4.516886768,3.826318157,3.044595706,1.74480244,1.909127493,1.968726824,1.7643967520000001,1.783028415,1.892911073,8.043609569000001,7.946692788,7.742735067,2.098102129,2.120520235,3.4090094129999997,3.837761338,2.0527299599999997,1.913095254,1.815897656,2.1533687109999997,5.882346428,5.430723635,4.074424359,3.789657982,4.34939227,3.624749252,2.80771443,1.70089399,2.113728902,1.812850176,1.795304612,1.905948227,7.911524767,7.995194516,7.657952236000001,1.9685997940000002,2.112839149,2.268890465,3.472320075,4.355258732,2.282361377,1.896719464,1.885967154,2.1319368059999997,5.844670575,5.524596868,4.112193602,3.919566955,4.595949955,3.926014952,2.943538167,1.733834216,2.174745612,1.914186409,1.902070215,2.024516647,8.020095312,8.124368291,7.8690695,2.216680642,2.281693089,2.241250505,3.2624518379999996,4.030337928,2.1425768659999997,1.863900705,1.619950378,2.026779939,5.885121479,5.339612323,4.085296546,3.999438358,4.247528984000001,3.67627088,2.927551722,1.732318783,2.449066974,2.697763078,2.606937018,2.137372759,1.86990956,2.227043118,1.9393654900000001,7.959717584,8.125436004,8.03432407,3.334675097,4.08332448,2.1621342119999998,1.782403067,1.7051367110000002,4.11743184,5.500450559999999,3.455834444,3.987214906,3.7111913579999998,3.817663082,3.220261477,3.8940963379999998,1.804754113,2.123511557,1.8084963790000002,1.865910181,1.876292622,2.1188080300000003,7.962410002,7.772152016,7.878464269,2.0559337810000002,2.047018735,3.003700823,3.846542698,1.697316907,1.2596350379999999,1.4722871830000002,1.4016255690000001,5.332396611,5.278057627999999,3.676530599,3.493212442,4.3868764250000005,3.290884381,2.46861191,1.831406455,1.611207837,1.578669468,1.61059203,1.836189139,1.686487029,7.494847903,7.499831919,7.7308467830000005,1.79195901,1.577573631,3.269969261,3.90265092,1.661101896,1.7091841630000002,1.926222184,1.608421779,5.630930877,6.510875963,3.540867697,3.5283908569999998,3.2405333599999997,2.984729891,2.5462447,1.555428961,1.398393838,1.429584494,1.7463977389999998,1.416849854,1.5278994320000001,7.465120575,7.760602719,7.7602518940000005,1.668750868,1.9983510500000001,3.27713083,3.526574014,1.566748934,1.691181907,1.317263688,1.58140854,1.746919516,1.5263293039999999,3.744740968,7.831948366,8.341019181,3.8065581340000003,1.855669841,1.601547302,1.7353424259999999,2.042390812,1.76839656,1.750981148,1.7808775620000001,7.204491452,8.044941374,7.864592243,3.5925337300000004,3.06927393,4.118895483,4.320440037,2.139080926,2.1286737899999997,1.851993953,3.475027027,7.829019627999999,7.419485624,2.26877426,2.858054985,3.664015194,4.459290213999999,3.689859361,3.015255192,2.072708357,1.9242594199999998,2.126344085,8.182286828,7.885719753,7.7297511960000005,1.900079196,2.104756019,1.9916053040000001,1.824109138,3.446020603,3.936180522,1.515909684,1.813704977,1.6664458770000001,1.458711842,5.782479096,5.218136369,3.471248583,3.714582025,3.611063648,2.51715011,3.805887283,1.512364228,1.378748225,1.5300205569999998,1.633867247,1.5584721860000001,7.489465086,7.470445985,7.705778858,1.458855489,1.724798419,1.812873201,3.14049697,3.476434453,1.7617541829999999,1.480719476,1.438867646,1.8381353690000002,5.582839436,5.34659865,3.881528155,3.60111978,3.6705809359999995,3.051184975,3.6458001810000003,1.715710289,1.875968824,1.631609166,1.679077649,1.7211406120000001,2.1187775560000004,7.857472525,7.810538817,7.95028247,2.1605448469999997,2.193751943,3.299267328,4.150911527,2.1643990019999997,1.7650467459999999,1.9335031150000002,2.005795703,5.74147905,5.523976374,4.033270414,3.672434266,4.5057502640000004,3.6816717740000002,2.794421483,1.828422148,2.759566383,2.427308289,2.19021781,1.999530577,8.075373231,8.055054454,7.795577572,2.166618353,3.068395938,3.310094369,3.491482891,3.982282669,1.8597821909999999,2.212684255,2.724732794,2.607147625,6.250773067,7.301012964,5.110096883,5.39660343,4.733099054,6.225195075,4.50783655,2.927458622,2.9451533420000002,4.2925657170000004,3.526221444,3.390216743,3.834266657,10.179734974,10.810123667,9.832953967,4.612343022,4.573044157,5.191339785,4.3995603029999995,1.970426268,2.1608407229999997,2.254025319,1.908521274,5.952333817,5.905215475,4.0116483590000005,3.8973940689999997,4.665089534,3.609570045,2.7385254789999998,2.197499137,2.6249050379999996
